code	country_exposure	2020_EW09	2020_EW10	2020_EW11	2020_EW12	2020_EW13	2020_EW14	2020_EW15	2020_EW16	2020_EW17	2020_EW18	2020_EW19	2020_EW20	2020_EW21	2020_EW22	2020_EW23	2020_EW24	2020_EW25	2020_EW26	2020_EW27	2020_EW28	2020_EW29	2020_EW30	2020_EW31	2020_EW32	2020_EW33	2020_EW34	2020_EW35	2020_EW36	2020_EW37	2020_EW38	2020_EW39	2020_EW40	2020_EW41	2020_EW42	2020_EW43	2020_EW44	2020_EW45	2020_EW46	2020_EW47	2020_EW48	2020_EW49	2020_EW50	2020_EW51	2020_EW52	2020_EW53	2021_EW01	2021_EW02	2021_EW03	2021_EW04	2021_EW05	2021_EW06	2021_EW07	2021_EW08	2021_EW09	2021_EW10	2021_EW11	2021_EW12	cumulative_proportion
PHL	Philippines	X	1.0	0.0380952380952381	0.030612244897959183	0.013020833333333334	0	0.0007496251874062968	0	0	0	0	0	0	0.0005802146794313896	0.00024295432458697764	0.0007403751233958539	0	0.001110494169905608	0.00028461647929415115	0.001856036152356359	0.0008121277747698972	0.0012969179127250534	0.0002522704339051463	0.00031410323526332324	0.00012889504720781103	0.00017046810541747638	0	0.00018657586641167965	0.0002575881166015541	0.00023440246903934055	0.00016857720836142953	0.00022131238242779683	5.6831097976812913e-05	0.00011486331265793706	7.417847340701729e-05	0.002013942680092951	0.008010882708585248	0.006383322559793148	0.009700427960057061	0.007674737322978529	0.014894859813084112	0.011693626973299552	0.018634819314321014	0.015874464008758325	0.008974845152319555	0.03636977817813309	0.017062199472622927	0.021173390822297505	0.02525977866013348	0.019408579758433984	0.01627748423385035	0.01977894124490983	0.008623571094324487	0.010005328281333254	0.01421112550543713	0.008644948662694892	0.007147164189692477	0.006202610177389879
PNG	Papua New Guinea	X	X	X	0	X	X	0	0	0	X	X	X	X	X	X	X	X	0	X	X	0	0.21739130434782608	0	0	0	0.011111111111111112	0.010869565217391304	0.02857142857142857	0	0.25	0	0.125	0.2222222222222222	0	0	0	0	0	0	0	0.6538461538461539	0.20408163265306123	0.1	0.45	X	0.0967741935483871	0	1.0	0.1875	0.15	1.0	0.375	0.11147540983606558	0.12903225806451613	0.03363914373088685	0.0007898894154818325	0.008888888888888889	0.045008532423208195
POL	Poland	X	0.6	0.02040816326530612	0.018475750577367205	0.019963702359346643	0.01558572146807441	0.006962257237083181	0.004191114836546521	0.007902015013828527	0.006660323501427212	0.008347978910369069	0.014581734458940905	0.005983545250560957	0.0007575757575757576	0.007867494824016562	0.001649620587264929	0.000384172109104879	0	0	0	0	0	0.0008055853920515575	0.0008297033810412777	0.0018281535648994515	0.0009821253191907287	0.0009885330170027679	0.0016875602700096432	0.0009193993257738277	0.0010683760683760685	0.000784313725490196	0.0007401315789473684	0.00038301132011235	0.0006580101772240744	0.0006558166925424273	0.00024837521215382706	0.0001384440151281551	4.130329600302104e-05	0.00012470710239765814	7.68533177577276e-06	0	1.3807005674679332e-05	0.0001631805370123127	0.001604090430598025	1.7000153001377013e-05	0.0008489364712540678	0.002404975292636642	0.0016720381903215645	0.005556290514618336	0.004666811373996093	0.0065107243180803865	0.009583004199060408	0.010712422112403695	0.008678664456547478	0.010942924593806415	0.005646803312067327	0.004793946763950818	0.00280637792706118
PRT	Portugal	X	0.65	0.4697986577181208	0.3483348334833483	0.16272493573264782	0.04538662682106836	0.013728720483250962	0.014602487831260141	0.011060156460749933	0.010719754977029096	0.004061371841155234	0.004273504273504274	0.013245033112582781	0.02771362586605081	0.018156424581005588	0.01231060606060606	0.0054667788057190915	0.008091993185689948	0.013865546218487394	0.011312217194570135	0.0004610419548178884	0	0	0	0	0.0020394289598912306	0.016533066132264528	0.0012024048096192384	0	0	0	0	0	0	5.538938739337543e-05	3.972983710766786e-05	0.0002789746133101888	0.008588241531039601	0.0014092698639942734	0.0006333486872409028	0.0003579866828953963	0.0003069838833461243	0.0009199984666692223	0.009050384979062543	0.0022672799118999805	0.004090448611350039	0.010027044552341489	0.0011874948561485191	0.0015713641983154051	0.0010022009118063199	0.03707211473413611	0.007585644371941273	0.0030646235842771486	0.12051005747126436	0.10013940520446096	0.016349583828775268	0.006414584740040513	0.0070775161758735335
PRY	Paraguay	X	X	0	0	0	0	0	0	0	0	0.003134796238244514	0	0	0	0	0	0	0.006896551724137931	0	0.006896551724137931	0	0	0	0	0	0	0	0	0.00018338529249954154	0.00017571604287471446	0	0	0.0005428881650380022	0	0	0	0.00026624068157614486	0.00024248302618816683	0	0	0.0001644195988161789	0.0008771929824561404	0.00016015374759769378	0.0001998001998001998	0	0.0014267596702599874	0.0007550588945937784	0.0005521811154058532	0.000548747027620267	0.0009891196834817012	0.0006849315068493151	0.000823271130625686	0.0034588777863182167	0.00023719165085388995	8.262414277451872e-05	0	0	0.0004259500379966795
PSE	Palestine	X	0.25	0.2631578947368421	0.38461538461538464	0.04	0.05042016806722689	0	0	0	0	0	0	0	0	0	0	0	0.012609117361784675	0.0009900990099009901	0.003816793893129771	0.0035195776506819184	0	0.0010787486515641855	0	0.00044943820224719103	0.006026689625484288	0	0	0	0	0	0	0	0	0	0	0.0009668842156151801	0	0	0	0.0015484234234234234	0	0	0	0.00047715614934987476	0.0004677268475210477	0	0	0	0.004322766570605188	0	0	0	0	0	0	0	0.0005026666893860651
PYF	French Polynesia	X	X	0	0	0	0	0	0	0	0	0	X	X	X	X	X	X	X	0	X	X	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003913894324853229	0.005319148936170213	0.002717391304347826	0.005319148936170213	0.006349206349206349	0.0025380710659898475	0	0	0	0	0	0	0	0	0	0	0.0005911753641102811
QAT	Qatar	0	0	0.0486322188449848	0.2847222222222222	0.1743119266055046	0.010884353741496598	0.024233784746970778	0.013157894736842105	0.026436781609195402	0.017772941603191875	0.019972131908964234	0.002800539363136604	0.012276487856952229	0.00605410376274044	0.008631526020279896	0.007485963817841547	0.00854806739345887	0.004181184668989547	0.011594202898550725	0.015716096324461342	0.002830188679245283	0.0032991202346041057	0	0.017826336975273145	0.025474756831866605	0.024028629856850715	0.004263093788063338	0.03706245710363761	0.0024110910186859553	0.0006161429451632779	0.00528169014084507	0.011417058428475487	0.01250868658790827	0.010351966873706004	0.0034522439585730723	0.00502828409805154	0.00549073438572409	0.0038535645472061657	0.007372654155495978	0.014840989399293287	0.004594180704441042	0.0009578544061302681	0.0009699321047526673	0.02966507177033493	0.0912490650710546	0.009078212290502794	0.011291460832745237	0.0059417706476530005	0.00135623869801085	0.019216555801921657	0.01123956326268465	0.01991779955738223	0.017027863777089782	0.012507626601586334	0.012454434993924665	0.023262576330328584	0.01628913209468058	0.01194569113952635
ROU	Romania	0	0	0	0.004098360655737705	0.010138248847926268	0.00046274872744099955	0.005048380311316786	0.006177924217462933	0.005863779882724403	0.007629947544110634	0.00041684035014589413	0.007628734901462174	0.003469210754553339	0.003918495297805642	0.006050129645635264	0.01079913606911447	0.0009751340809361287	0	0	0	0.0004336513443191674	0.0007156147130385	0.00011858176212498517	0	0.00034281796366129587	0.00012239902080783354	0	0	0.00035203003989673785	0.00010912265386294194	0.000619514713474445	0.0004676539360872954	0.00027265786890609664	4.15541242468315e-05	3.410059676044331e-05	8.439768187700444e-05	1.796622349982034e-05	1.779802797849998e-05	8.386025527061705e-05	0.0006582164215594087	0.00021244954323348204	0.00039031110090689933	8.323160581511486e-05	7.747133560582585e-05	0.00016924053310767928	0.0003570617067549583	0.0004294425835265825	0.0003953462103241839	0.0012412547957571655	0.001095890410958904	0.001970384523525197	0.001571137620017457	0.0024671052631578946	0.0021292245751229144	0.003000230786983614	0.0005596716592932146	0.0002288271338130228	0.0006307801398658412
RUS	Russia	X	0	0.2608695652173913	0.12955465587044535	0.0407098121085595	0.01615229304874531	0.005647803004631198	0.001421862208625964	0.0016404286281254134	0.0007682044232402053	0.00036182359089812654	0.0008178063707116279	0.0009241999404752581	0.001367538266356911	0.0011214588717148569	0.0007008279548862377	0.0005114277652370203	0.0003951241677697216	0.00036336432617291867	0.0005666339762449602	0.001094580708573471	0.0007296252158474597	0.0005705690129156076	0.000981648624328525	0.001078167115902965	0.0007116804554754915	0.0015737546153380545	0.001273221829967012	0.00229935399102157	0.002063589116478141	0.00313637759354301	0.0018286398244505768	0.0014324847327285065	0.0009818460751725901	0.0002067601582164689	0.00016805734116480544	0.0005600985773496135	0.0010564524867266226	0.000688675051807146	0.0003921858392492767	0.00041719707748098545	0.0002453206392951468	0.0007503922504945767	0.0006315536219098983	0.00036213553454932763	0.0004382841176792856	0.0002821635812692454	0.00022479933353609352	3.793108680149904e-05	8.518758305789348e-05	0.000696000381370072	0.002163942897745624	0.0012233613075285654	0.0010180242498596954	0.001878392569256482	0.0008882866606443842	0.0007196315486470927	0.000771913210320455
RWA	Rwanda	X	X	0	0	0	0	0	0	0	0	0	0	0	0.029411764705882353	0	0.045454545454545456	0.018633540372670808	0	0	0.00966183574879227	0.008333333333333333	0.014084507042253521	0.0034482758620689655	0	0.04128440366972477	0.04283054003724395	0.033542976939203356	0.017786561264822136	0.009259259259259259	0	0	0	0	0.02531645569620253	0.0898876404494382	0	0.10526315789473684	0	0	0.0036900369003690036	0.0051813471502590676	0.006756756756756757	0.0625	0.018803418803418803	0.017333333333333333	0.020134228187919462	0.022318214542836574	0.01001669449081803	0.005261027923917442	0.002461033634126333	0.010752688172043012	0	0	0	0	0	0	0.012915301824988302
SAU	Saudi Arabia	X	0.4	0.08163265306122448	0.10380622837370242	0.08261405672009864	0.09733606557377049	0.06580366774541532	0.01603395425607168	0.013333333333333334	0.00425764192139738	0.0011989380834118353	0.0005376344086021505	0	0.004764425622022234	0.0018727801097836616	0.0030279471336797743	0.0020048504446240904	0.0028016974990729675	0.0013855970829535096	0	0.0006865230249260667	0	0.0011995201919232307	0.0008176614881439084	0.0006963095593355217	0.00011043622308117063	0.0018565177032223842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024652263830796765
SEN	Senegal	X	0.75	1.0	0.32432432432432434	0.012048192771084338	0.07865168539325842	0.06779661016949153	0.08333333333333333	0.09090909090909091	0	0	0	0	0.0035778175313059034	0.0070028011204481795	0.05622489959839357	0.026683608640406607	0	0.0036900369003690036	0.009433962264150943	0.007633587786259542	0.015855039637599093	0.004098360655737705	0.02086230876216968	0.0009718172983479105	0.0024449877750611247	0.0049504950495049506	0.006097560975609756	0.0034602076124567475	0.0066518847006651885	0	0	0	0	0	0	0	0	0	0	0	0	0.016420361247947456	0.01875732708089097	0.04959514170040486	0.03895231699126931	0.01611047180667434	0.009296920395119116	0.011402508551881414	0.004393673110720563	0	0	0	0	0	0	0.011795543905635648	0.01071298559467471
SGP	Singapore	0.23529411764705882	0.5555555555555556	0.47297297297297297	0.32727272727272727	0.14054054054054055	0.14987080103359174	0.12432432432432433	0.03926347143243975	0.013580062677212356	0.012564366632337795	0.011400651465798045	0.009395424836601307	0.010237068965517241	0.005154639175257732	0.013919645681746282	0.009363295880149813	0.014669926650366748	0.03043170559094126	0.021861777150916785	0.03127792672028597	0.015491452991452992	0.006717420510523959	0.0026676829268292685	0.0004137360364087712	0.01912568306010929	0.023140495867768594	0.013303769401330377	0.045283018867924525	0.008	0.004975124378109453	0.015748031496062992	0.05217391304347826	0.07575757575757576	0.05263157894736842	0.03278688524590164	0.04	0.1282051282051282	0.14516129032258066	0.03125	0	0.04	0.05172413793103448	0.03333333333333333	0.017241379310344827	0.07692307692307693	0.034482758620689655	0.03211009174311927	0.07909604519774012	0.012145748987854251	0.06547619047619048	0.10810810810810811	0.1111111111111111	0.13432835820895522	0.05263157894736842	0.014705882352941176	0.041666666666666664	0.0673076923076923	0.02126139893360796
SLE	Sierra Leone	X	X	X	X	X	1.0	1.0	0.045454545454545456	0.019230769230769232	0.0136986301369863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017964071856287425	0	0.0024509803921568627	0	0.02040816326530612	0	0	0	0	0	0	0.004038364462392731
SLV	El Salvador	X	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017331022530329288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.556178026766262e-05
SOM	Somalia	X	X	X	0	0	0	0	0	0.023529411764705882	0.017793594306049824	0.003067484662576687	0	0	0.003105590062111801	0	0.0034482758620689655	0	0.008130081300813009	0	0.022222222222222223	0	0	0	0	0	0	0	0	0	0	0	0	0.01968503937007874	0.058823529411764705	0.030303030303030304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022144307067724672
SRB	Kosovo	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	NA
SUR	Suriname	X	X	0	0	0	0	X	X	X	X	X	X	0	0	0	0	0.028037383177570093	0.18902439024390244	0.02040816326530612	0.011363636363636364	0.08076923076923077	0.002631578947368421	0	0.003663003663003663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001652892561983471	0	0	0	0.032388663967611336	0.020833333333333332	0.0967741935483871	0.30158730158730157	0.23076923076923078	0.0392156862745098	0.2564102564102564	0.3235294117647059	0.014843320505772403
SVK	Slovakia	X	0	0.023255813953488372	0	0	0.0111731843575419	0	0.002770083102493075	0.0035211267605633804	0.058823529411764705	0.020833333333333332	0.02631578947368421	0	0	0	0	0	0	0.021739130434782608	0.006944444444444444	0	0	0.00510204081632653	0.004366812227074236	0	0.0021691973969631237	0.0019011406844106464	0	0.004314994606256742	0.0054894784995425435	0	0	0.00015441630636195183	0	7.978935609989628e-05	5.930142916444286e-05	0	0.0008403361344537816	0.0002063983488132095	0.0014933333333333333	0.004062788550323176	6.522306287503261e-05	0	0.004892367906066536	0.0005613676958407757	0.002685341196293176	0.0006279972596483215	0.0016921905406548777	0.0014685366032748367	0.006993521790341579	0.0006915629322268327	0.003234198129789777	0.003858073493137689	0.0306264208133367	0.012950251220720401	0.02160731061576565	0.03229731224422077	0.004826533327730857
SVN	Slovenia	X	1.0	0.20114942528735633	0.06435643564356436	0.07973421926910298	0.05802047781569966	0.05687203791469194	0.031007751937984496	0.07042253521126761	0.0784313725490196	0.06666666666666667	0.09090909090909091	0	0	0.36363636363636365	0.375	0.2962962962962963	0.3018867924528302	0.27102803738317754	0.23648648648648649	0.23893805309734514	0.30952380952380953	0.26666666666666666	0.11842105263157894	0.16883116883116883	0.125	0.11059907834101383	0.05555555555555555	0.0395010395010395	0.05099150141643059	0.031746031746031744	0.014925373134328358	0.009365244536940686	0.002881844380403458	0.0020320614134116052	0.001918207626793524	0.0059219110709625615	0.004060089321965083	0.0034442038968706947	0.005113807279655069	0.002567027952082145	0.0022417336073229962	0.0055602182123373894	0.0020717479009922583	0.00915444433507235	0.0016225749559082893	0.010161386730424387	0.009499828316355728	0.09180823830579474	0.07984686901832103	0.08373970068942324	0.09934665641813989	0.1256872037914692	0.11980216156805276	0.10801174496644295	0.1336870026525199	0.14959424284183126	0.03372445081634771
SWE	Sweden	0.38461538461538464	0.7393939393939394	0.1656441717791411	0.04805491990846682	0.027855153203342618	0.018302303565793626	0.011891592920353982	0.005748628168278025	0.008628731343283583	0.006461617989144482	0.005802707930367505	0.006678653994348831	0.010242587601078167	0.01136094674556213	0.0068634179821551134	0.0019485038274182323	0.002086811352253756	0.0024406779661016948	0.005006827492034593	0.007062733693394266	0.01444043321299639	0.001445086705202312	0.00641025641025641	0.012626262626262626	0.008729388942774006	0.008269344359125812	0.03317535545023697	0.018500486854917234	0.0125	0.01905311778290993	0.006329113924050633	0.006845238095238095	0.005998080614203455	0.002526847757422615	0.0037868542061130646	0.003996802557953637	0.00248801230435176	0.001683174726484107	0.0012281835811247576	0.0023540219325945914	0.0017326663499427101	0.0013596853299664934	0.00227553060269661	0.008607577433628319	0.0047905930173477536	0.006258158642401904	0.020520358665294725	0.03800675675675676	0.081804860795311	0.12001895285477375	0.17696201287532556	0.186376620522962	0.1929770875568986	0.16317083755243744	0.21689762751215266	0.17325563080800127	0.17283052649247468	0.05536289593688343
SWZ	Eswatini	X	X	0	X	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028846153846153848	0.017857142857142856	0.029850746268656716	0	0.0045662100456621	0.00338409475465313	0.0009416195856873823	0	0.0020422055820285907	0.0019280205655526992	0.0006273525721455458	0	0	0	0	0.029411764705882353	0.005847953216374269	0	0	0.08571428571428572	0.0019055318166069984
TGO	Togo	X	0	X	0.13333333333333333	0.4444444444444444	0.5	0.02857142857142857	0	0	0	0	0	0.02666666666666667	0.05	0.018518518518518517	0	0	0	0	0.058823529411764705	0	0	0	0	0	0	0	0	0	0	0.06493506493506493	0.009615384615384616	0	0	0	0	0	0	0.0056179775280898875	0	0	0.041176470588235294	0.005714285714285714	0.025157232704402517	0.0078125	0	0.0058823529411764705	0.01098901098901099	0.022222222222222223	0.07088607594936709	0.056847545219638244	0.03146067415730337	0.005145797598627788	0	0	0.001128668171557562	0	0.013021909880115751
THA	Thailand	0.5714285714285714	0.625	1.0	0.3617021276595745	0.06474820143884892	0.04257907542579075	0.017738359201773836	0.03255813953488372	0.011494252873563218	0	0	0	0	0	0	0	0	0	0	0	0	0.07894736842105263	0.06666666666666667	0	0	0	0	0	0	0.029411764705882353	0.043478260869565216	0	0.09803921568627451	0.08	0.03508771929824561	0.041666666666666664	0	0.10810810810810811	0.020833333333333332	0.05970149253731343	0.06422018348623854	0.04878048780487805	0.08739255014326648	0.024311183144246355	0.0077269800386349004	0.012672811059907835	0.00683371298405467	0.011217948717948718	0.000364963503649635	0.004140335585094792	0.05319148936170213	0.034858387799564274	0.014331210191082803	0.01977401129943503	0.03982300884955752	0.0041841004184100415	0.0031779661016949155	0.023451928773042478
TJK	Tajikistan	X	X	X	X	X	X	X	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036363636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	X	X	X	X	X	X	X	X	X	X	7.514277126540426e-05
TLS	Timor-Leste	X	X	X	X	0	X	1.0	0.8125	0	X	X	X	X	X	X	X	X	X	X	X	X	X	X	0	X	0	0	X	X	X	X	0	X	0	X	0	X	X	X	X	0	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037267080745341616
TTO	Trinidad and Tobago	X	X	0	0	0	0	0	0	0	0	X	X	X	0	X	X	0	0	0	0	0	0	0	0	0.0045045045045045045	0.013856812933025405	0.005594405594405594	0.0017094017094017094	0.005242463958060288	0.0011627906976744186	0	0	0	0	0	0.021164021164021163	0	0	0.004048582995951417	0.0032679738562091504	0.06611570247933884	0.017699115044247787	0.00909090909090909	0	0	0	0.007936507936507936	0	0	0	0	0.08823529411764706	0.034482758620689655	0.037037037037037035	0	0.07142857142857142	0.06956521739130435	0.006789036962534574
TUN	Tunisia	X	1.0	0	0.11904761904761904	0.022935779816513763	0.01818181818181818	0.022727272727272728	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009708737864077669	0	0	0	0	0.0013986013986013986	0	0	0.0016137708445400753	0.0056565656565656566	0.0005679666792881485	0.00015262515262515263	0	0.0005386189809328881	0.00036332808526099065	0.00027238060650081714	0.0009249743062692703	0.0006124948958758677	0	0.0006658676255160474	0.00012482836100362001	0	0.00011418131993605846	0.00018052170773535519	8.511362669163333e-05	0.0005793369810106212	0.00010143530963128264	5.530055853564121e-05	0.00041138719763040974	0.00034451079467156636	0.0006321112515802782	0.0001945903872348706	0	0.0009064128710627691	0.0007093875620714117	0	0	0.0004405233417299752
TUR	Turkey	X	X	0	0.03609022556390978	0.0038621509209744503	0.00018146624727800629	0.00017709772252328835	0.0008951661030435648	0.001021851910077032	0.002529815684857246	0.0043171114599686025	0.002647918188458729	0.006037537734610842	0.0021572064176890926	0.002616516762060507	0.000670331143584931	0.0017318663406682966	0.0022364217252396168	0	0	0.0001484560570071259	0	0.0011947431302270011	0.000773893976525216	0.00023543260741612713	0	0.000996810207336523	0.00017914725904693657	0.0007889892171473657	0.0007683770169896696	0.00034429333792391115	9.952229299363058e-05	0.00018153762367250612	8.585901948999742e-05	0.0005671345526726216	0.00019251748700506964	0.0001221597849987784	0.0002070822116380203	0.0011092436974789917	7.270506463480246e-06	1.366456232406876e-05	0	0	0.00046479920674268716	0.0002635259775800207	0.00012928552119694886	0.000755346436495822	0.004191191626777821	0.007064178816052219	0.00011134824162568432	0.014443839593540193	0.005886879569065025	0.013053126223730583	0.004364630715431336	0.0059928499101072515	0.0004736268767464991	0.0006276116961071982	0.001296272704825085
TWN	Taiwan	0.38461538461538464	0.16666666666666666	1.0	0.41	0.16153846153846155	0.1388888888888889	0.03333333333333333	0.07692307692307693	0.06451612903225806	0.3333333333333333	0	X	0	0	0	X	0	0	0	0	X	0	0.0625	0	0	0	0	0	0.16666666666666666	0.125	0	0	0.1	0	0	0.2	0.1111111111111111	0.07407407407407407	0	0.02702702702702703	0.021739130434782608	0	0	0.1	0.16	0.1	0	0.06060606060606061	0.24	0.06666666666666667	0	0	0	0.07692307692307693	0	0	0	0.12036108324974924
TZA	Tanzania	X	X	X	0	0	0	0	0	0	0	0	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	0.03536345776031434
UGA	Uganda	X	X	X	1.0	0.41379310344827586	0.5	0	0	0.05	0.6923076923076923	0.6428571428571429	0.009009009009009009	0	0	0	0	0	0	0.05063291139240506	0	0.04081632653061224	0.17073170731707318	0.0273972602739726	0.04395604395604396	0.1497005988023952	0.012295081967213115	0.027900146842878122	0.0476878612716763	0.00429553264604811	0.0076103500761035	0	0.0061633281972265025	0	0	0.0023752969121140144	0.01001669449081803	0.004455760661998727	0.019733023795705164	0.0010649627263045794	0	0.000445632798573975	0.006348556215441327	0.000550812448361333	0.006291506466270535	0.022335970218706376	0	0.013182674199623353	0.017726798748696558	0.006134969325153374	0	0.010101010101010102	0.03333333333333333	0.029411764705882353	0.042735042735042736	0.05434782608695652	0.04672897196261682	0.11206896551724138	0.009860050890585241
UKR	Ukraine	X	0	0	0	0.003236245954692557	0	0	0	0.000662471016893011	0	0.0006062443164595332	0.0025412960609911056	0.0003673769287288758	0.008003048780487805	0.0005132152938157557	0.0002453385672227674	0.00018389113644722325	0.002216241886971664	0	0.000564652738565782	0	0.00016711229946524063	0.00041140976412506856	0.0011204481792717086	0	0	6.937699458859442e-05	0	0	0	0.00021260311250956713	7.247689798876609e-05	5.7234432234432234e-05	7.7417356971433e-05	2.1996876443545015e-05	0	0	0	0	0	1.0621236099457254e-05	1.1647680946723508e-05	0	0	3.806695978225699e-05	0.0004919530536228829	0.0006783829047508003	2.8082788059198518e-05	3.292723081988805e-05	0	0	0.0001200552254036857	0.00044141904607020887	3.781647663887156e-05	0.00010271158586688578	0.0004399576689377995	0	0.00012540660565922568
URY	Uruguay	X	X	0.16666666666666666	0.18604651162790697	0.06547619047619048	0.030927835051546393	0.0891089108910891	0.08108108108108109	0.11392405063291139	0	0.06	0.03225806451612903	0.41935483870967744	0.14035087719298245	0.125	0	0.5833333333333334	0.24615384615384617	0.16129032258064516	0.06451612903225806	0.15517241379310345	0.05384615384615385	0.009615384615384616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005770340450086555	0.001593484419263456	0.0016846834199073424	0.002655771195097038	0.0005861282969716704	0.0020356981710196328
USA	USA	1.0	1.0	0.7390291262135922	0.20874734238729553	0.039691679799571666	0.019573614807953627	0.01260287257494601	0.012126622399646934	0.010780629642867494	0.014099856251005464	0.011609701505191583	0.013859546414844605	0.011019497025768075	0.011120685560749882	0.012112990634356223	0.013147243733304552	0.01769415180240614	0.014435883814981834	0.011040475755570395	0.009209902866619284	0.004132436176699351	0.005063318401102688	0.0036742843059446527	0.006961110595473289	0.00646776780298099	0.006802229053309881	0.005785725567756512	0.005371512390632909	0.006526104417670682	0.005913408539398657	0.00520801342251504	0.004359601030451152	0.005471667716281726	0.005369350915375752	0.005517729351961618	0.004639325574613611	0.006697159006395954	0.0045070525864632045	0.004302063596876898	0.0028751763467441916	0.004693647993265667	0.0036446580727423753	0.0037272754155563805	0.0051736814464701025	0.00683454325884887	0.0077731305199121355	0.008471972874358694	0.010815436342033725	0.012687110881847397	0.016797661578434556	0.0241591191403659	0.027788821872382904	0.032879201862376695	0.040762691598951566	0.05281106940302253	0.06094607349936209	0.06299837200400311	0.011126845603143599
UZB	Uzbekistan	X	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00071301247771836	0.0008167710318540703	0.0013276686139139671	0.00020699648105982198	0.0010269049086054631	0	0	0.0007889546351084812	0	0.00029171528588098014	0.00023413720440177945	0.0010452051215050953	0.0002924831822170225	0	0.0073782587309394985	0	0	0	0	0	0	0	0.0037735849056603774	0	0	0	0	0.00228310502283105	0	0	0	0	0	0	0	0	0	0	0.000547805127455993
VCT	Saint Vincent and the Grenadines	X	X	0	X	X	0	0	X	0	0	0	X	0	0	X	0	0	X	X	X	0	0	0	0	0	0	0	0	0	X	X	X	X	0	0	0	0	0	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005803830528148578
VEN	Venezuela	X	X	0	0.04411764705882353	0	0.027777777777777776	0.15	0	0	0	0	0	0.003952569169960474	0.0022271714922048997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.424134187314905e-05
VNM	Vietnam	X	1.0	0.37142857142857144	0.9024390243902439	0.425	0.12121212121212122	0.3333333333333333	0.1	0.5	X	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034482758620689655	0	0.03225806451612903	0	0.09090909090909091	0.0045662100456621	0	0.023809523809523808	0.005780346820809248	0	0	0	0	0	0.045066045066045064
YEM	Yemen	X	X	X	X	X	X	0	X	X	0	0	0	0	0	0	0	0	0	0	0.0070921985815602835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025188916876574307
